Skill,Language,Confidence
Communication & Negotiation Skills,en,0.7827584147453308
Communication & Persuasion,en,0.5429534316062927
Communication & Presentation Skill,en,0.6532555818557739
Communication & Professional Traits,en,0.4422546625137329
Communication & Stakeholder Coordination,en,0.6761981248855591
Communication & Teamwork,en,0.5281197428703308
Communication (jelasin Ke Non-tech),en,0.5295574069023132
Communication Engineering,en,0.6845960021018982
Communication Framework,en,0.553498387336731
Communication Skiil,en,0.3233076333999634
Communication Skills,en,0.6547607183456421
Communication Skills (verbal & written),de,0.25335636734962463
Communication Supplier,en,0.737264096736908
Communications Equipment,en,0.900122344493866
Communicative,en,0.8113262057304382
Community Activity Operation,en,0.7930861115455627
Community Building,en,0.8631246089935303
Community Content Operation,en,0.7522996068000793
Community Development,en,0.7415091395378113
Community Engagement,en,0.5805191993713379
Community Management,en,0.6847348213195801
Community Operation,en,0.8560206294059753
Community Relations,en,0.6400560736656189
Community-based Recovery,en,0.867414653301239
CompTIA,en,0.23957322537899017
Company Permit,en,0.633156418800354
Company Set Up,en,0.6103432774543762
Comparable Consumer Goods,en,0.6883217692375183
Compensation,en,0.6434771418571472
Compensation & Benefit Analysis,en,0.5904202461242676
Compensation & Benefits,en,0.7629839777946472
Compensation And Benefit,en,0.6245894432067871
Compensation Management,en,0.6047646403312683
Competitive Analysis,en,0.742494523525238
Competitor Analysis,en,0.5942798256874084
Competitor Benchmarking,en,0.6896799802780151
Complaint Handling,en,0.1940385103225708
Complaints Handling,en,0.32107964158058167
Complaints To Customer Service,en,0.6559045910835266
Complex B2b Sales,en,0.37997880578041077
Compliance,en,0.6501057147979736
Compliance Governance,en,0.7292446494102478
Compliance Management,en,0.6395649313926697
Composite Materials,en,0.3857095241546631
Computational Geometry,en,0.5386024117469788
Computer & Presentation Skill,en,0.6686773300170898
Computer & Presentation Tools,en,0.6201407313346863
Computer Aided Engineering,en,0.7556937336921692
Computer Engineering,en,0.7228186726570129
Computer Hardware,en,0.514326810836792
Computer Hardware Testing,en,0.5856239795684814
Computer Networking,en,0.6946820616722107
Computer Operator,en,0.5520479679107666
Computer Repair,en,0.6198813915252686
Computer Science,en,0.4556182622909546
Computer Skills,en,0.7105643153190613
Computer Vision,en,0.6063761711120605
Comunication,en,0.7440056204795837
Concept Art,en,0.702972412109375
Concept Development,en,0.7160130143165588
Concept Drawing Architecture,en,0.5886307954788208
Conference Host,en,0.9000815749168396
Conference Hotel Management,en,0.7897748351097107
Conference Reception,en,0.7385514974594116
Conference and Exhibition Execution,en,0.9310635328292847
Conference and Exhibition Planning,en,0.9373185634613037
Confidence On Camera,en,0.467266708612442
Confident,en,0.34516844153404236
Confident Communicator And Presenter,en,0.3836846649646759
Configuration Management,en,0.5145918130874634
Configuration Modul,en,0.31899380683898926
Conflict Resolution,en,0.7201781272888184
Confluence,fr,0.6404620409011841
Confluence / Notion,fr,0.4906217157840729
Confluent,fr,0.7083425521850586
Consignment,en,0.9498788118362427
Consistency In Judgment,en,0.8693574070930481
Construction Documentation,en,0.5277262926101685
Construction Law,en,0.7518022060394287
Construction Management,en,0.6552879214286804
Construction Safety,en,0.7263177633285522
Construction Safety Management,en,0.6716380715370178
Construction Site Management,en,0.6353190541267395
Consultant Relationship,en,0.5988202691078186
Consultative Sales & Engagement,en,0.31772541999816895
Consultative Selling Skill,en,0.4832390546798706
Consumables Production,fr,0.4267202615737915
Container Technology,en,0.5003337264060974
Content,en,0.30140700936317444
Content & Campaign Management,en,0.5994120240211487
Content Branding,en,0.500699520111084
Content Brief & Guideline Creation,en,0.3899294137954712
Content Briefing,nl,0.40290215611457825
Content Campaign,en,0.6854428648948669
Content Creation,en,0.5835610032081604
Content Creation & Visual Sense,en,0.3908478319644928
Content Creation (tiktok,en,0.6238878965377808
Content Creative,en,0.5718423128128052
Content Creativity,en,0.5674825310707092
Content Creator,en,0.523715615272522
Content Design,en,0.4773195683956146
Content Development,en,0.5440516471862793
Content Digital,en,0.29467734694480896
Content Directive Management,en,0.6199361085891724
Content Ecosystems,en,0.3309250473976135
Content Editing,en,0.5484906435012817
Content Ideation,en,0.7002823352813721
Content Kreator,en,0.27826425433158875
Content Management,en,0.447626531124115
Content Management System (CMS),en,0.48332375288009644
Content Marketing,en,0.5197133421897888
Content Operations,en,0.6354495882987976
Content Planning,en,0.5448958277702332
Content Production,fr,0.577716052532196
Content Products,en,0.6733900308609009
Content Research,en,0.40208014845848083
Content Review,en,0.5476767420768738
Content Strategiest,de,0.5628176927566528
Content Strategy,en,0.4794926345348358
Content Trend,en,0.2534225881099701
Content Writing,en,0.6372626423835754
Continous Improvement,en,0.7610124945640564
Continuous Improvement,en,0.9245204329490662
Continuous Learning,en,0.9094496369361877
Contouring,en,0.6248940229415894
Contract Administration,en,0.6960119605064392
Contract Drafting,en,0.8013225793838501
Contract Law,en,0.7433357834815979
Contract Logistics,en,0.8398252725601196
Contract Management,en,0.623273491859436
Contract Negotiation,en,0.879584014415741
Contract Review,en,0.7416216731071472
Contract Spesialist,en,0.5209273099899292
Contracting,en,0.879900336265564
Contractor,en,0.733678936958313
Control,en,0.4226231873035431
Controling,en,0.5239549279212952
Contruction,en,0.5810164213180542
Convenience Store Cashier,de,0.2083805501461029
Conversion,en,0.2607353627681732
Conversion & Engagement Analysis,en,0.27175819873809814
Conversion Optimizing,en,0.5904772877693176
Conversion Rate Optimization,en,0.64591383934021
Conversion Rate),es,0.24377401173114777
Conveyor And Electrical Skill Will Be Advantageous,en,0.4525829553604126
Coohom,en,0.8367765545845032
Cook,en,0.4462048411369324
Cook Asian,en,0.6483373045921326
Cook Chinese Cuisene,en,0.5531131029129028
Cook Chinese Cuisine,en,0.583020031452179
Cook Japan Cuisine,en,0.3727402985095978
Cook/kitchen,fr,0.3037409484386444
Cooking,en,0.6711553931236267
Cooking Class,en,0.8717265129089355
Coordination & Collaboration,en,0.5817202925682068
Coordination Skills,en,0.6164953708648682
Coordination Team,en,0.5110399723052979
Coordination With Procurement,en,0.587092399597168
Coordinator Area,en,0.5683817267417908
Copy Editing,en,0.7012100219726562
Copywriter,en,0.9346089959144592
Copywriting,en,0.95877605676651
Copywriting & Briefing,en,0.6157234311103821
Copywriting & Editing,en,0.8919042348861694
Copywriting Dasar Untuk Ads,id,0.6615785360336304
Copywriting skill,en,0.9269129037857056
Cor Casting,en,0.647911012172699
Cordinations,en,0.6749705672264099
Cordova,sl,0.174892395734787
Core Java,en,0.2802518606185913
Core Network,en,0.3220140039920807
CorelDRAW,fr,0.11347150802612305
Coretax,es,0.280264675617218
Coretax Platform,en,0.4859349727630615
Coretex,en,0.8632763028144836
Corex,es,0.25005751848220825
Cornjobs,fr,0.22107067704200745
Corporate Account Retention,en,0.6223396062850952
Corporate Bankruptcy And Liquidation,en,0.6834914088249207
Corporate Branding,en,0.7858888506889343
Corporate Communications,en,0.8428837656974792
Corporate Culture Training,en,0.8510708808898926
Corporate Development,en,0.7760054469108582
Corporate Finance,en,0.7410767674446106
Corporate Governance (gcg),en,0.7638193368911743
Corporate Health Benefit Programs,en,0.821941077709198
Corporate Law,en,0.8479490280151367
Corporate Legal,en,0.8757780194282532
Corporate Pipeline Development,en,0.7783675789833069
Corporate Sales,en,0.7184833288192749
Corporate Secretary,en,0.9346614480018616
Corporate Tax,en,0.931370198726654
Corporate law,en,0.8767545223236084
Corporate legal,en,0.837672770023346
Corrective & Preventive Action (capa),en,0.6409441232681274
Corrective Maintenance,en,0.5771037340164185
Cortax,en,0.4677366316318512
Cortex,en,0.6351682543754578
Cosmetic,en,0.5332513451576233
Cosmetic Efficacy Evaluation,en,0.7046809196472168
Cosmetic Packaging,en,0.7013656497001648
Cosmetics Display,en,0.34198659658432007
Cosmetics Formulation R&D,en,0.514865517616272
Cosmetology,en,0.5344035029411316
Cost Accounting,en,0.7639567255973816
Cost Calculation And Sales Planning,en,0.482791006565094
Cost Control,en,0.5298863649368286
Cost Control & Price Benchmarking,en,0.5058490633964539
Cost Control (food Cost & Beverage Cost),en,0.7765336632728577
Cost Control Dan Budgeting,en,0.6991329789161682
Cost Efficiency Mindset,en,0.4948338270187378
Cost Estimating,en,0.22599785029888153
Cost Estimation & Budgeting,en,0.36956849694252014
Cost Management,en,0.5920904874801636
Cost Optimization,en,0.783925473690033
Cost Per View,en,0.6111616492271423
Cost Ratio,en,0.6228755116462708
Cost Reduce,en,0.8655720353126526
Cost calculation,en,0.6430476307868958
Costing,en,0.8299142718315125
Costing & Hpp,en,0.6912574768066406
Costing & Hpp Analysis,en,0.5801069736480713
Costx,en,0.6285836100578308
Counseling,en,0.6877296566963196
Courier,fr,0.20748859643936157
Course Promotion,en,0.7582820057868958
Cpc,en,0.7643377184867859
Cpns Exam,en,0.7115069031715393
Crane,en,0.5483765602111816
Crane Operator,en,0.5104361176490784
Crashlytics,en,0.2437751740217209
Crawler Crane,en,0.556654691696167
Create Brief,en,0.35843998193740845
Create Vpn,en,0.5491001009941101
Creating Question,en,0.847337543964386
Creative,en,0.7421514391899109
Creative & Willing To Learn,en,0.5588374733924866
Creative Art,en,0.722761332988739
Creative Brief Writing,en,0.6342048645019531
Creative Center Tiktok,en,0.6956060528755188
Creative Concept Development,en,0.7381006479263306
Creative Design,en,0.7209486961364746
Creative Direction,en,0.6325371861457825
Creative Marketing,en,0.7135549187660217
Creative Planning,en,0.7337852716445923
Creative Problem Solving,en,0.7099294662475586
Creative Strategy,en,0.6703885197639465
Creative Thinking,en,0.6645676493644714
Creative Thinking & Attention To Detail,en,0.664640486240387
Creative Writing,en,0.79994136095047
Creativity & Adaptability,en,0.6348869204521179
Creativity & Innovation,en,0.7298316955566406
Credit Analysis,en,0.48942655324935913
Credit Card Sales,en,0.6316198706626892
Credit Collection,en,0.45577239990234375
Credit Control,en,0.5628868341445923
Credit Management,en,0.6155251860618591
Credit Risk,en,0.6431636214256287
Crewing,en,0.6147270202636719
Criminal Law,en,0.703108012676239
Crisis & Complaint Handling,en,0.23913773894309998
Crisis Management,en,0.4705902934074402
Critical Care Nurse,en,0.5934674739837646
Critical Thinking,en,0.49505171179771423
Critical Thinking (hots),en,0.41550105810165405
Critical Thinking For Solutions,en,0.5782110095024109
Critical thinking,en,0.6972507238388062
Crm And Process Standardizion,it,0.557095468044281
Crm Dan Tools Marketing Automation,en,0.5435449481010437
Crm Tools (hubspot/salesforce),en,0.5471243262290955
Cross Selling,en,0.6708076596260071
Cross-Cultural Communication,en,0.565393328666687
Cross-Functional Coordination,en,0.643843412399292
Cross-channel Messaging,en,0.6323581337928772
Cross-discipline Coordination,en,0.6106982827186584
Cross-functional Collaboration,en,0.7046722173690796
Cross-functional Liaison,en,0.6067702770233154
Cross-functional Management,en,0.6437170505523682
Cross-functional Team Leadership,en,0.8068609237670898
Cross-technical Domain Leadership (iot,en,0.8064248561859131
Crossfunction Coordination,en,0.4299105703830719
Crowdfunding,en,0.6196507811546326
Cruise Ship,en,0.8716721534729004
Cryptography,en,0.8161247372627258
Crystal Coating,en,0.5223934650421143
Crystal Report,en,0.3470759093761444
Cs Agent,en,0.4081295132637024
Csm,fr,0.5449076890945435
Css,fr,0.3972051441669464
Css3,hu,0.6140334010124207
Csx P,fr,0.5908375978469849
Ct Scan,en,0.8934393525123596
Ctpat,id,0.5749207735061646
Cubicost,en,0.717637836933136
Cubit,en,0.41133731603622437
Cuci Ac,it,0.47341716289520264
Cuci Kasur,it,0.4426591694355011
Cuci Mobil,en,0.4631950259208679
Cuci Motor,en,0.4898383617401123
Cuci Piring,en,0.6139858961105347
Cuci Sepatu,id,0.6290556788444519
Cuci Sofa,en,0.5098171234130859
Culinary Art,en,0.7172956466674805
Culinary Skills,en,0.7618001699447632
Cultural Awareness,en,0.5931788682937622
Curatorial,en,0.519045352935791
Curriculum Development,en,0.6888392567634583
Cursor,ru,0.18200108408927917
Curve-s,en,0.5188969969749451
Custom Clearence,en,0.45020583271980286
Custom Hardware-to-vr Integration,en,0.42737919092178345
Customer Acquisition,en,0.7356643676757812
Customer Engagement,en,0.5010876655578613
Customer Experience,en,0.5882363319396973
Customer Experience (cx) 5.0,en,0.582033097743988
Customer Experience Management,en,0.577285647392273
Customer Focus,en,0.6388456225395203
Customer Handli,en,0.34722357988357544
Customer Insight,en,0.606589674949646
Customer Journey mapping,en,0.5783206224441528
Customer Lifecycle Management,en,0.5702502727508545
Customer Orientation,en,0.5466326475143433
Customer Porfiling,en,0.2787606120109558
Customer Relations,en,0.5680446624755859
Customer Relationship Management,en,0.6499494314193726
Customer Relationship Management (Crm),en,0.724462628364563
Customer Satisfaction,en,0.7057654857635498
Customer Service,en,0.7049094438552856
Customer Service Orientation,en,0.595268726348877
Customer Success,en,0.5851324796676636
Customer Success Management,en,0.5830442309379578
Customer Support,en,0.8146249651908875
Customer-oriented mindset,en,0.5849398970603943
Customs Regulations,en,0.9435880780220032
Cut Meat,en,0.7225376963615417
Cut N Fill,en,0.5189198851585388
Cut Vegetables,en,0.26084452867507935
Cutting & Trimming,en,0.7684928178787231
Cve Analysis,sl,0.26824191212654114
Cx Metrics & Reporting,en,0.8600682020187378
Cyber Kill Chain,en,0.4062761664390564
Cybersecurity,en,0.7669485807418823
Cycle Time,en,0.47981393337249756
Cynosdb,fr,0.5875754952430725
Cypress,en,0.4157130718231201
D365fo,fr,0.12378086894750595
D5,fr,0.24318845570087433
D5 Render,en,0.18158060312271118
D5 render,en,0.19796207547187805
DCS,en,0.923301100730896
DECISION MAKING,ja,0.4441136121749878
DIALux,en,0.7808254957199097
DJ,ru,0.29183414578437805
DJP,te,0.3660854697227478
DJP Online,en,0.3227717876434326
DMS,als,0.5299425721168518
DNS,en,0.6562119126319885
DWDM,en,0.994252622127533
DaVinci Resolve,en,0.8459266424179077
Dagster,sv,0.2331228107213974
Dairy Processing Expertise,en,0.5607739090919495
Dakwah,ms,0.3808244466781616
Dan Administrasi Perkantoran.,id,0.38313648104667664
Dan Basic Javascript,en,0.5484644174575806
Dan Bersih Dalam Bekerja,id,0.893438994884491
Dan Bertanggung Jawab,id,0.7144657373428345
Dan Kemampuan Berhitung Yang Baik,id,0.4532797634601593
Dan Mitra Promosi.,it,0.49152275919914246
Dan Pekerja Keras,id,0.4407990872859955
Dan Prioritisasi,id,0.29886361956596375
Dan Rekonsiliasi Bank,id,0.23425275087356567
Dan Standar Keamanan Pangan,id,0.30122408270835876
Dance,en,0.32567185163497925
Dance Model,en,0.46435871720314026
Dancer,en,0.2695734202861786
Dangerous Goods Escort,en,0.4018211364746094
Dapat Membuat Bq Dan Spesifikasi Peralatan Sesuai Permintaan /rfq Dari Customer,id,0.5079898238182068
Dapat Mengajar Membaca,en,0.31420812010765076
Dapat Mengajar Menulis,id,0.569991946220398
Dapat Mengendarai Kendaraan Roda 2,id,0.332190603017807
Dapat Mengendarai Mobil,ms,0.363574743270874
Dapat Menghitung Budgeting Tender Proyek Mechanical,en,0.3351474702358246
Dapat Mengjar Berhitung,id,0.42179012298583984
Dapat Mengurus Dokumen Legalitas,id,0.38170161843299866
Dapps Architecture & Deployment,en,0.7100211977958679
Dart,en,0.5758394598960876
Dasae Pemrogaman,id,0.5682925581932068
Dasar Budidaya Perikanan,id,0.46132004261016846
Dasar Kontraksi,id,0.5308342576026917
Dasar Web & Internet (fundamental),es,0.29104793071746826
Dasar mekanik,id,0.18471340835094452
Dashboard,en,0.7347017526626587
Dashboard & Visualization,en,0.5248519778251648
Dashboard Management,en,0.655320942401886
Dast,en,0.8109779357910156
Data & Analysis Skill,en,0.4121369421482086
Data & Performance Analysis,en,0.41974830627441406
Data Accuracy,en,0.7845573425292969
Data Administration,en,0.6141459345817566
Data Analysis,en,0.3174494802951813
Data Analysis & Correlation,en,0.5122308731079102
Data Analysis & Reporting,en,0.8314809203147888
Data Analysis Dasar,en,0.26272842288017273
Data Analyst,en,0.4079488515853882
Data Analytics,en,0.4823989272117615
Data Annotation,en,0.22278572618961334
Data Backup,en,0.5623089671134949
Data Center,en,0.6003296971321106
Data Cleaning,en,0.718033492565155
Data Collection,en,0.3291639983654022
Data Confidentiality & Professional Integrity,en,0.6822659373283386
Data Engineering,en,0.6897614598274231
Data Entry,en,0.7160186767578125
Data Flows,en,0.3614630699157715
Data Forecasting,en,0.6389881372451782
Data Governance,en,0.6528543829917908
Data Infrastructure,en,0.4266928732395172
Data Integration,en,0.5629276037216187
Data Interpretation,it,0.4923785328865051
Data Linguist,en,0.34757739305496216
Data Management,en,0.5095522999763489
Data Mart,tr,0.8419299721717834
Data Migration,en,0.4419090747833252
Data Mining,en,0.7212762236595154
Data Modeling,en,0.4014885723590851
Data Modelling,en,0.3703469932079315
Data Monitoring,en,0.5572836995124817
Data Operations,en,0.7321868538856506
Data Orchestration,en,0.5306103825569153
Data Pipeline,en,0.65704345703125
Data Processing,en,0.5184978246688843
Data Processing & Data Handling,en,0.3158815801143646
Data Proficiency,ro,0.09578707069158554
Data Quality,en,0.7634380459785461
Data Reporting,en,0.959669828414917
Data Research,en,0.4542510211467743
Data Science,en,0.28269073367118835
Data Scraping,en,0.46625250577926636
Data Security,en,0.5017415881156921
Data Sop,en,0.2321377843618393
Data Storage,en,0.3873714804649353
Data Structuring,en,0.3912815749645233
Data Visualization,en,0.40067732334136963
Data Warehouse,en,0.6343310475349426
Data analysis,en,0.6508350372314453
Data-driven,en,0.39378851652145386
Data-driven Analysis,en,0.39139407873153687
Data-driven Complaint Analysis,en,0.3661894202232361
Data-driven Decision Making,en,0.47578245401382446
Data-driven Decision Making & Problem Solving,en,0.5355930328369141
Data-driven Performance Management,en,0.5617654323577881
Database & Query,en,0.26154881715774536
Database & Reporting,en,0.8131301403045654
Database & Sql,it,0.17789438366889954
Database Administration,en,0.4261291027069092
Database Construction,en,0.44692158699035645
Database Design,en,0.28394219279289246
Database Development,en,0.38953977823257446
Database Management,en,0.3038179874420166
Database Monitoring,en,0.3353703022003174
Database Schema,it,0.17282633483409882
Database System (oracle Db/ Maria Db/ Postgress),en,0.3060709834098816
Database Systems,en,0.22083669900894165
Database Tuning,en,0.42801433801651
Database administrator,en,0.3017701208591461
Databrick,en,0.23319366574287415
Databricks,en,0.3088916838169098
Datastage,da,0.14492106437683105
Datawarehouse,en,0.4997999668121338
Davinci,en,0.4136894643306732
Db400,ca,0.10730426013469696
Dbeaver,en,0.2104116678237915
Dci,sk,0.31993216276168823
Deadline Oriented,en,0.6761850118637085
Dealer Manager,en,0.4706220030784607
Debit Note And Product Return,en,0.15707670152187347
Debt Financing,en,0.5593724250793457
Debugging & Problem Solving,en,0.6185970306396484
Decision Making,en,0.47305527329444885
Decision making,en,0.8401373028755188
Decission Maker,en,0.5186216831207275
Decorative Building Materials,en,0.7844614386558533
Decryption,en,0.4802304804325104
Deep Learning,en,0.4780914783477783
Defect Management,en,0.6421854496002197
Defense Driving,en,0.7343382835388184
Defensive Driving,en,0.7917230129241943
Delivery,en,0.49295929074287415
Delivery Scheduling,en,0.7343026399612427
Dell,ca,0.2710850238800049
Delphi,de,0.22796641290187836
Delta Lake,en,0.4562820494174957
Demand Analysis,fr,0.4406912922859192
Demand Planning,en,0.41917839646339417
Demonstrates Effective Time Management Abilities,en,0.65132075548172
Dental Implants,en,0.2461545616388321
Dental Restoration,en,0.6065230965614319
Dentist,en,0.8384454846382141
Denture Restoration,en,0.7237191200256348
Dermatology,en,0.5011215806007385
Desain Bangunan Dan Perencanaan Proyek,id,0.7193568348884583
Desain Komunikasi,id,0.8480008840560913
Desain Komunikasi visual,id,0.7528941631317139
Desain Kurikulum,id,0.5210556387901306
Design & Set Up Gmp Haccp,en,0.29084455966949463
Design Enginerring,en,0.6550118923187256
Design Job Recruitment,en,0.8816179037094116
Design Plc,en,0.684069812297821
Design Principles,en,0.587605893611908
Design Promo,en,0.5026841759681702
Design Requirement Documentation,en,0.4794253408908844
Design Sederhana Tapi Menjual,id,0.21585986018180847
Design Strategy,en,0.6346424221992493
Design Thinking,en,0.6060619950294495
Designing Learning Stimulus.,en,0.4431788921356201
Designing Pattern,en,0.5962448120117188
Desire To Learn To Hone Abilities And Skills,en,0.6370221376419067
Desk collection,en,0.4861343801021576
Detail Dalam Bekerja,id,0.7310047149658203
Detail Oriented,en,0.7715240716934204
Detail Oriented & Ketelitian Tinggi,en,0.4515451192855835
Detail Oriented & Problem Solving,en,0.7035651206970215
Detail dalam Bekerja,id,0.6950167417526245
Detail-Oriented,en,0.7903903722763062
Detail-oriented,en,0.4552399814128876
Detailed & Be Responsible,en,0.7667024731636047
Detailing,en,0.5916499495506287
Detil,id,0.290758341550827
Dev Ops,ca,0.23848797380924225
DevOps,en,0.20686843991279602
DevSecOps,zh,0.1522236466407776
Develop Customer,en,0.5762536525726318
Develop Plc,en,0.5120416879653931
Develope Product,en,0.49831339716911316
Developer,en,0.4969593584537506
Development Flow,en,0.6629338264465332
Devops(ci/cd),en,0.4592778980731964
Dhcp,en,0.354915589094162
Di Bawah Tekanan,id,0.3221433460712433
Diagnosa,pl,0.21368172764778137
Diagnosis Dasar & Penalaran Klinis,eo,0.1623678058385849
Diagnosis Penyakit,id,0.4963560104370117
Diagnostik & Troubleshooting,de,0.22735309600830078
Diagram & Flow Chart,pl,0.34138578176498413
Diagram Dan Flow Chart,en,0.37672796845436096
Diagram UML,pl,0.7257695198059082
Dialux / Lighting Design Etap (basic) Report Writing,en,0.6121036410331726
Dies,en,0.2927725613117218
Digital Activations,en,0.5038810968399048
Digital Ads,en,0.40201523900032043
Digital Advertising,en,0.7219115495681763
Digital Advertising (google Ads,en,0.7884881496429443
Digital Campaign,en,0.68278568983078
Digital Campaign Strategy,en,0.6775678992271423
Digital Channel,en,0.6044851541519165
Digital Channel Mastery,en,0.7420658469200134
Digital Content,en,0.29467737674713135
Digital Ecosystem,en,0.1877751499414444
Digital Image,en,0.4672795236110687
Digital Imaging,en,0.599563717842102
Digital Literacy,en,0.24161748588085175
Digital Literate,en,0.37595880031585693
Digital Market Research,en,0.5983813405036926
Digital Marketing,en,0.5001266002655029
Digital Marketing Manager,en,0.5431793928146362
Digital Meter,de,0.6743826270103455
Digital Model,en,0.39689552783966064
Digital Operation,en,0.7045572996139526
Digital Printing,en,0.5328278541564941
Digital Proficiency,en,0.09852186590433121
Digital Sales,en,0.2996058166027069
Digital Sculpting,en,0.47370007634162903
Digital Security,en,0.4425131678581238
Digital Transformation,en,0.3153786063194275
Digital Trend,en,0.23251469433307648
Digital Trends,en,0.349743515253067
DigitalOcean,en,0.2352815568447113
Diligent,en,0.5429362058639526
Dim Sum,fr,0.39255261421203613
Direct Sales,en,0.4600762724876404
Direct Selling,en,0.6230245232582092
Direct Talent,en,0.5648758411407471
Direct sales,en,0.8026576638221741
Director,en,0.9784826636314392
Disaster Recovery,en,0.556002140045166
Disaster Recovery (dr),en,0.4434855878353119
Discipline,en,0.4811001718044281
Discipline In Time And Work,ru,0.19508221745491028
Disciplined,en,0.8691372275352478
Discord,en,0.7732080221176147
Dishwasher Repair,en,0.34675654768943787
Dishwashing,en,0.5195176601409912
Disiplin,ceb,0.7426820397377014
Disiplin & Integritas Tinggi (handling Uang),id,0.28652167320251465
Disiplin & Kepatuhan Terhadap Sop,id,0.6634849309921265
Disiplin & Tanggung Jawab,id,0.5375083088874817
Disiplin K3,ceb,0.42856666445732117
Disiplin Tinggi,id,0.3285134434700012
Disiplin dan Konsisten,id,0.6630105376243591
Disiplin dan Teliti,id,0.2940964102745056
Dispatcher,en,0.5277798175811768
Dispensing,en,0.7293230295181274
Display Produk & Visual Merchandising,id,0.10963794589042664
Displin,de,0.13100624084472656
Disposal Of Non-Performing Assets,en,0.7336710095405579
Distribusi Fmcg,en,0.39525121450424194
Distributed Training,en,0.9218341708183289
Distribution,fr,0.4217260181903839
Distribution Management,en,0.4431999921798706
Distributor Relationship,en,0.5895364284515381
Diswasher,it,0.45931461453437805
Diswashing,en,0.4795773923397064
Ditugaskan Luas Kota,id,0.8389402031898499
Diutamakan Berdomisili Di Tegal Dan Sekitarnya,id,0.6290928721427917
Diutamakan Memiliki Sertifikat Bravet A Dan B,id,0.533227801322937
Django,en,0.37247854471206665
Dll,en,0.9594755172729492
Dll),ca,0.6186355948448181
Dll.),es,0.9960833191871643
Dns,fi,0.30663397908210754
Docker,en,0.6073310971260071
Docker & Container Lifecycle,en,0.41800397634506226
Docker Compose,en,0.7126049399375916
Document Control,en,0.2770092189311981
Document Control Filling,en,0.3355550467967987
Document Controller,en,0.3358498215675354
Document Management,en,0.3570632040500641
Document Processing Ability,en,0.619387686252594
Documentary Production,en,0.5080491304397583
Documentation & Presentation,en,0.47571423649787903
Dokter Gigi Anak,id,0.28502026200294495
Dokter Rawat Inap,nds,0.29469865560531616
Dokter gigi,nl,0.28383684158325195
Dokter hewan,nl,0.26657912135124207
Dokterumum,eu,0.4058457314968109
Dokumen Medis,de,0.7824083566665649
Dokumen Prd. Fsd,de,0.8387941718101501
Dokumen Tka,de,0.7057705521583557
Dokumentasi,de,0.6001363396644592
Dokumentasi & Pelaporan,id,0.38817915320396423
Dokumentasi Foto Lokasi,id,0.5632752180099487
Dokumentasi Qc & Pembuatan Sop Produksi,id,0.8631322383880615
Dokumentasi Teknis,id,0.45829036831855774
Domain Connection,en,0.5575112104415894
Domestic Trade Sales,en,0.6410629153251648
Domisili Purwokerto,id,0.24426597356796265
Donat,fr,0.2046562284231186
Doorlock,nl,0.865495502948761
Dough Handling,en,0.49760738015174866
Downstream,en,0.6345036625862122
Drafter,en,0.8881887197494507
Drafter Kayu,en,0.6495492458343506
Drafting,en,0.8592848777770996
Drainase Dan Turab,en,0.6372807025909424
Drama,en,0.2836413085460663
Draw.Io,ia,0.44590234756469727
Draw.io,la,0.1637180745601654
Dried Flower Arrangement,en,0.3145100474357605
Drink Preparation,en,0.699215292930603
Drive License,en,0.46784040331840515
Drive System,en,0.49590373039245605
Drive Test,en,0.4400535523891449
Driver,en,0.5676373839378357
Driver Coordinator,en,0.4837293028831482
Driver Development,en,0.6484633088111877
Driver License,en,0.4766283631324768
Driver Management,en,0.5602293014526367
Driver Manner,en,0.5426241159439087
Driver Training,en,0.8649003505706787
Driving,en,0.8056719303131104
Driving Excellence For Result,en,0.7025167942047119
Driving License,en,0.6296365857124329
Driving Motorcycle,en,0.8616072535514832
Drone,it,0.32208874821662903
Drug Development,en,0.6938995122909546
Drug Inventory,en,0.5463111996650696
Drug Management,en,0.6054061055183411
Drug Registration,en,0.6970426440238953
Drug Sales,en,0.49199655652046204
Drum,en,0.9064337015151978
Drum Teacher,en,0.801419734954834
Drumer,en,0.816127598285675
Dry Aged,en,0.9789454340934753
Dubbing Techniques,en,0.5142847299575806
Ducklake,en,0.754916250705719
Due Diligence,en,0.5574246644973755
Dukungan Praktikum Mahasiswa,id,0.8737758994102478
Dump Truk,en,0.15359169244766235
Dumpling Dan Xianbing,de,0.25524166226387024
Dyeing Maintenance,en,0.7884659171104431
Dynamic Block,en,0.5504897832870483
Dynatrace,pl,0.4570330083370209
Dynatrance,pl,0.22421950101852417
Dynatre,uk,0.22083154320716858
E Commerse Management,en,0.6513426303863525
E-Commerce Customer Service,en,0.740924596786499
E-Commerce Graphic Designer,en,0.706696093082428
E-Commerce Live Broadcast Operation,en,0.7223079800605774
E-Commerce Operations,en,0.802853524684906
E-Commerce Photography,en,0.834074854850769
E-Commerce Products,en,0.8423037528991699
E-Commerce System Management,en,0.6347423791885376
E-Faktur,de,0.8847543597221375
E-Sports Event Operations,en,0.7567204833030701
E-base,en,0.7473863959312439
E-commerce,en,0.5218139886856079
E-commerce & Erp Systems,en,0.47011134028434753
E-commerce Indusrtry Resource,en,0.4025488793849945
E-commerce SEO,en,0.4728069305419922
E-commerce Seo,en,0.42101341485977173
E-pharmacy,en,0.7691705226898193
E-reg Bpom,uk,0.38853082060813904
E2e,nl,0.989022433757782
