Skill,Language,Confidence
Membentuk Produk,id,0.590610921382904
Membersihkan,id,0.6135483980178833
Membersihkan Area Kitchen,id,0.4055837094783783
Membersihkan Dan Merawat Area Gedung,id,0.45701485872268677
Membersihkan Rumah,id,0.8073634505271912
Membuat Dimsum,id,0.8571654558181763
Membuat Jadwal Host,id,0.8387308716773987
Membuat Laporan Administrasi  & Keuangan,id,0.8411505222320557
Membuat Menu Baru,id,0.8500253558158875
Membuat Molding,id,0.7812316417694092
Membuat Program Hse,id,0.7252820134162903
Membuat RAB,id,0.9254693984985352
Membuat Roti,id,0.873391330242157
Membuat Sistem Hse,id,0.6537384986877441
Membuat Skrip,id,0.6467267274856567
Membuat Soal,id,0.9233206510543823
Membuat Video,id,0.899205207824707
Membuat Video Pembahasan,id,0.8356220126152039
Memiliki Integritas,id,0.3094198405742645
Memiliki Jiwa Kepemimpinan,id,0.888116180896759
Memiliki Kecepatan Kerja Yang Baik,id,0.7916070222854614
Memiliki Kemampuan Bahasa Inggris,id,0.9793971180915833
Memiliki Kemampuan Bahasa Inggris Aktif Dan Pasif,id,0.9155883193016052
Memiliki Kemampuan Dasar Administrasi,id,0.6130327582359314
Memiliki Kemampuan It,id,0.5649242997169495
Memiliki Kemampuan Leadership Dan Komunikasi Yang Baik,id,0.4289228320121765
Memiliki Kemampuan Mediasi Konflik,id,0.618122398853302
Memiliki Kemampuan Menggunakan Ai,id,0.8732574582099915
Memiliki Kemampuan Supervisi Tim,id,0.3996817469596863
Memiliki Kemampuan Teknis & Analisis,id,0.6473862528800964
Memiliki Kemampuan Untuk Mencari Kerjasama Dengan Pabrik,id,0.7961861491203308
Memiliki Kemampuan Untuk Pembuatan Dashboard,id,0.9679162502288818
Memiliki Kendaraan Motor,id,0.6564319729804993
Memiliki Kepedulian Terhadap Angka,id,0.703169584274292
Memiliki Komitmen,id,0.4600942134857178
Memiliki Kompetensi Dan Pengalaman Mengadakan Audit Internal & Eksternal,id,0.3030466139316559
Memiliki Kompetensi Dan Pengalaman Terkait  6 Sigma,id,0.48266541957855225
Memiliki Kompetensi Dan Pengalaman Terkait Sistem Manajemen Mutu Iso 9001,id,0.43760567903518677
Memiliki Lesson Plan Yg Menarik,id,0.259531170129776
Memiliki Minat Mengajar,id,0.6965215802192688
Memiliki Networking,id,0.26909756660461426
Memiliki Niat Untuk Belajar,id,0.8362975120544434
Memiliki Pengalaman Mengajar,id,0.6402411460876465
Memiliki Pengetahuan Tentang Hukum Ketenagakerjaan Dan Pengelolaan Sdm,id,0.777603805065155
Memiliki SIM C,id,0.3707605004310608
Memiliki STR aktif,id,0.8609875440597534
Memiliki Sertifikat P3k,id,0.7164866328239441
Memiliki Sim A,id,0.5468670129776001
Memiliki Sim A/c Jadi Nilai Tambah,id,0.6251730918884277
Memiliki Sim B1/b2 Aktif,id,0.5893875956535339
Memiliki Sim C,id,0.5733272433280945
Memiliki Sio Forklift,id,0.23491474986076355
Memimpin Cabang,id,0.6240912079811096
Memotong Buah,id,0.33790603280067444
Memperbaiki Mesin Rajut,id,0.5139091610908508
Memperbaiki Mesin Roasting,id,0.5177280306816101
Mempersiapkan Dan Mengolah Makanan Dengan Teknik Memasak Yang Tepat Dan Konsisten,id,0.536353588104248
Mempunyai Dasar Kepemimpinan Dalam Bidang Rekreasi Dan Wisata,id,0.5677146911621094
Menangani Keluhan,id,0.3885582685470581
Menangani Komplain Dengan Baik,id,0.40208980441093445
Mencari Nasabah Penabung Dan Deposito,id,0.14728504419326782
Mencatat Order & Penjualan,id,0.5254720449447632
Mencuci Piring,id,0.3208971917629242
Mencuci piring,id,0.30614566802978516
Menejemen Sumber Daya,id,0.5195612907409668
Mengajar,id,0.42444726824760437
Mengajar Abk,id,0.27438029646873474
Mengajar Agama,id,0.3582240045070648
Mengajar Al Quran,id,0.3078407049179077
Mengajar Anak,id,0.5645093321800232
Mengajar Anak Anak,id,0.597847580909729
Mengajar Bahasa,id,0.7325519919395447
Mengajar Bahasa Indonesia,id,0.8287692666053772
Mengajar Bahasa Inggris,id,0.9862760305404663
Mengajar Biologi,id,0.3958975076675415
Mengajar Fisika,id,0.6505152583122253
Mengajar Fisika SMA,id,0.7781294584274292
Mengajar Kimia,id,0.4893292486667633
Mengajar Matematika SD,id,0.5348790287971497
Mengajar Matematika Tk,id,0.3394162654876709
Mengajar Nahwu,id,0.599898636341095
Mengajar PAUD,id,0.6117571592330933
Mengajar Paket A,id,0.28633320331573486
Mengajar Paket C,id,0.35620591044425964
Mengajar SMA,id,0.7632027864456177
Mengajar Twk,id,0.33679360151290894
Mengajar anak,id,0.6844244003295898
Mengajar anak berkebutuhan khusus,id,0.7542850375175476
Mengajar bahasa Indonesia,id,0.8479683995246887
Mengangkat Barang,id,0.613766610622406
Mengatur Dan Mengawasi Operator,id,0.41606035828590393
Mengatur Deadline,id,0.186977818608284
Mengatur Jadwal Produksi,id,0.8199499249458313
Mengatur Karyawan Dalam Kerja,id,0.5999436974525452
Mengatur Pengiriman,id,0.45806050300598145
Mengatur Produksi,id,0.8529732823371887
Mengawasi Shift,id,0.677277147769928
Mengelas Listrik,id,0.30953922867774963
Mengelola Media Sosial,id,0.48181068897247314
Mengelola Tim Cabang,id,0.38405096530914307
Mengemudi,id,0.4348220229148865
Mengemudi Mobil,id,0.44474709033966064
Mengemudi Roda Dua Dan Roda Empat,id,0.37758296728134155
Mengemudi Viar,id,0.4412967562675476
Mengemudikan Mobil Eropa Dan Jepang,id,0.8994086384773254
Mengendarai Sepeda Listrik,id,0.22784163057804108
Mengendarai Sepeda Motor,id,0.18086804449558258
Mengerti Dasar Listrik (nilai Tambah),id,0.40777355432510376
Mengerti Manajemen Stok & Inventory,id,0.28420472145080566
Mengerti Mengurus Asuransi Kendaraan,id,0.4083521366119385
Mengerti Sistem Kompresor,id,0.20128731429576874
Mengerti Teknik Otomotif,id,0.585997998714447
Mengetahui Rute Perjalanan,id,0.5751005411148071
Mengetik,id,0.2693067491054535
Mengetik Cepat,id,0.7869619727134705
Menggambat,id,0.6907936930656433
Menggoreng,id,0.7387101650238037
Menghitung,id,0.42013081908226013
Menghitung Cepat,id,0.7678748965263367
Menghitung Volume,id,0.17997023463249207
Mengitung Dengan Cepat,id,0.6420137882232666
Mengontrol Kebersihan,id,0.29411718249320984
Mengoperasikan CNC,id,0.5667516589164734
Mengoperasikan Forklift,id,0.36100396513938904
Mengoperasikan Guntacker,id,0.37153488397598267
Mengoperasikan Mesin,id,0.6780818104743958
Mengoperasikan Mesin Cetak,id,0.5846377015113831
Mengoperasikan Mesin Sublime,id,0.5417136549949646
Menguasai Alur Perpindahan Barang,id,0.34628450870513916
Menguasai Area jakarta,id,0.33212828636169434
Menguasai Beberapa Koreo Dance,id,0.29956087470054626
Menguasai Bidang F&b,id,0.47291305661201477
Menguasai Dasar Google Sheets,id,0.15053324401378632
Menguasai Kelistrikan,id,0.36517226696014404
Menguasai Lalu Lintas,id,0.4308755695819855
Menguasai Publik Speaking,id,0.21662573516368866
Menguasai Sistem Cold Chain,id,0.12129915505647659
Menguasai Sop Produksi,id,0.7808272242546082
Menguasai System Akuntansi,id,0.31376633048057556
Mengurus Asuransi Kendaraan,id,0.5090239644050598
Mengurus Nib,id,0.3110233247280121
Menjaga Kebersihan,id,0.5661468505859375
Menjaga Kebersihan Dapur,id,0.44971156120300293
Menjaga Kerahasiaan,id,0.542768657207489
Menjaga Konsistensi Kualitas Produk,id,0.6562619805335999
Menjalankan Kesehatan Dan Keselamatan Kerja,id,0.7000748515129089
Menjangkau Lokasi Rumah Siswa,id,0.9278737902641296
Menyediakan Resep,id,0.6735143065452576
Menyetir,id,0.8070389032363892
Menyukai Anak,id,0.6762132048606873
Menyukai Anak - Anak,id,0.6858452558517456
Menyukai Anak-anak,id,0.8445946574211121
Menyukai Dunia Anak,id,0.7096607685089111
Menyukai kebersihan,id,0.5255037546157837
Menyusun Menu,id,0.6470309495925903
Merapikan Kantor,id,0.2440735101699829
Merawat Anak,id,0.5007414817810059
Mesin Cuci,id,0.24835717678070068
Mesin EDM,id,0.45372962951660156
Mesin Fosta,id,0.1783263385295868
Mesin Knitting,id,0.32571691274642944
Mesin Kopi Otomatis,id,0.1777150183916092
Mobil Listrik,id,0.2847423255443573
Monitoring & Evaluasi Kinerja Outlet,id,0.14824768900871277
Monitoring produksi,id,0.5278917551040649
Motivasi Kerja Tinggi,id,0.6355515122413635
Musisi,id,0.7131585478782654
Negoisasi,id,0.3797244429588318
Negosiasi Harga & Penawaran,id,0.2531164288520813
Negosisasi,id,0.5855911374092102
Neraca Keuangan,id,0.6568389534950256
Niat Bekerja Tinggi,id,0.7677053809165955
Node.js & Ekosistemnya (express,id,0.2385534793138504
Nota & Pembayaran,id,0.5909314751625061
Nusantara,id,0.4043591618537903
Nusantara Menu,id,0.19494932889938354
Nyaman Berkegiatan Outdoor (suka Berkebun Menjadi Nilai Tambahan),id,0.41746029257774353
Operasi Mesin Co,id,0.5102713704109192
Operasi Mesin Kopi,id,0.4235025644302368
Operasi Mesin Polyflex,id,0.20303018391132355
Operasi Minor,id,0.4211265444755554
Operasional Cabang,id,0.34341150522232056
Operator Produksi,id,0.6409022808074951
Operator produksi,id,0.6413913369178772
Orientasi Pelanggan,id,0.5049479603767395
Otomotif,id,0.5001198053359985
P3K,id,0.7954119443893433
PENULISAN SKRIPSI,id,0.3943382203578949
PMP,id,0.3375155031681061
Pabrikasi,id,0.6629496216773987
Paham Aplikasi  Scada,id,0.2729666233062744
Paham Standar Keamanan Pangan,id,0.23898035287857056
Pajak Orang Pribadi,id,0.47297096252441406
Pandai Bernegosiasi,id,0.31068679690361023
Pasangan Behel,id,0.3091503083705902
Patuh,id,0.8632192611694336
Pekerja Keras,id,0.5622652173042297
Pekerjaan Finishing Dan Arsitektur,id,0.5799198150634766
Pelaksana Proyek,id,0.6658317446708679
Pelaporan Keuangan,id,0.8496398329734802
Pelayanan,id,0.384870707988739
Pelayanan Kebersihan,id,0.45653098821640015
Pemahaman Alur Distribusi Wilayah Jabodetabek,id,0.3428485691547394
Pemahaman Branding,id,0.4882013201713562
Pemahaman Dasar Pajak (ppn,id,0.5019872784614563
Pemahaman Fidusia,id,0.7561662793159485
Pemahaman Formulasi & Kimia Dasar,id,0.6268103122711182
Pemahaman Gmp,id,0.728462278842926
Pemahaman Hanzi,id,0.5848431587219238
Pemahaman Material Beton,id,0.3925907015800476
Pemahaman Produk,id,0.8930982351303101
Pemahaman Regulasi Bapeten,id,0.5137148499488831
Pemahaman Regulasi Dan Etika Profesi,id,0.3197939693927765
Pemahaman Regulasi Ketenagakerjaan & Perpajakan,id,0.7084219455718994
Pemahaman Rute & Navigasi,id,0.6410994529724121
Pemahaman Sla & Kebijakan Marketplace,id,0.549212634563446
Pemahaman Sparepart,id,0.40782806277275085
Pemahaman Standar Keselamatan Radiasi,id,0.47592541575431824
Pemahaman Terhadap Bisnis Manufaktur,id,0.592613935470581
Pemahaman Titik Tekanan & Otot,id,0.5299741625785828
Pemantauan Gps,id,0.6202751994132996
Pemasangan Lcd,id,0.5227398872375488
Pemasangan ac,id,0.5860870480537415
Pemasaran B2r,id,0.7253645062446594
Pematangan Lahan,id,0.6081222295761108
Pembersih Kaca,id,0.6758891344070435
Pembersihan Kamar Mandi,id,0.3805826008319855
Pembersihan Kendaraan,id,0.5495527386665344
Pembersihan Noda,id,0.5760703682899475
Pembersihan Restoran,id,0.4831164479255676
Pembersihan Toko,id,0.636238694190979
Pembuatan Bukti Potong Pph,id,0.866496741771698
Pembuatan Dan Pengecekan Invoice,id,0.5255243182182312
Pembuatan Dokumen,id,0.809910774230957
Pembuatan Invoice,id,0.9328553080558777
Pembuatan Laporan Keuangan,id,0.9562162756919861
Pembuatan Laporan Teknis,id,0.9267050623893738
Pembuatan Mal,id,0.9846556186676025
Pembuatan Media Belajar,id,0.8287379741668701
Pembuatan Menu,id,0.9654917120933533
Pembuatan SOP,id,0.9753228425979614
Pembuatan Saus Dressing,id,0.8406343460083008
Pemeliaharaan Ac,id,0.8421006202697754
Pemeliharaan Akses Kontrol,id,0.7406971454620361
Pemeliharaan Ayam,id,0.8898938298225403
Pemeliharaan CCTV,id,0.9156742691993713
Pemeliharaan Gedung,id,0.8798621892929077
Pemeliharaan Jaringan Serat Optik,id,0.7719196081161499
Pemeliharaan Kebersihan Dan Perawatan Mesin Mobil,id,0.6209486722946167
Pemeliharaan Kendaraan,id,0.8645173907279968
Pemeliharaan Lift,id,0.8693649172782898
Pemeliharaan Mesin Kolam,id,0.7847421169281006
Pemeliharaan Mesin Pendingin,id,0.8093739748001099
Pemeliharaan Mobil,id,0.890185534954071
Pemeliharaan Sistem,id,0.8157046437263489
Pemeliharaan Sound System,id,0.7402833700180054
Pemeliharaan Tanaman,id,0.828937828540802
Pemeliharaan Videotron,id,0.8181887269020081
Pemeliharan Ac,id,0.859253466129303
Pemeliharan Gedung,id,0.8087027668952942
Pemeriksaan Kimia Klinik,id,0.591138482093811
Pemeriksaan produk,id,0.7752010226249695
Pemilihan Terapi,id,0.8262853026390076
Pemotongan Botol,id,0.6594943404197693
Pemrograman,id,0.8814831972122192
Pemrograman (google Apps Script),id,0.3888922929763794
Penampilan Menarik,id,0.31384918093681335
Penanganan Keadaan Darurat Dasar,id,0.4219736158847809
Penanggung Jawab Pengelolaan Limbah Bahan Berbahaya Dan Beracun (plb3),id,0.47032830119132996
Pencatatan Biaya,id,0.44591307640075684
Pencatatan Transaksi Keuangan Harian (cash & Non-cash),id,0.28777608275413513
Pendamping Pertanian,id,0.30097582936286926
Pendekatan Dengan Siswa,id,0.6995642185211182
Pendidikan Agama Islam,id,0.5607209205627441
Pendidikan Anak Usia Dini,id,0.7769955992698669
Pendidikan Ekonomi,id,0.6553884148597717
Pendidikan Fisika,id,0.9101687669754028
Pendidikan Islam Anak,id,0.6203432083129883
Pendidikan Kewarganegaraan,id,0.5744449496269226
Pendidikan Olahraga,id,0.9462037682533264
Pendidikan Pancasila,id,0.5401171445846558
Pendidikan Perawat Gigi,id,0.6208422183990479
Pendidikan Teknik Elektro,id,0.7227602601051331
Pendingin,id,0.35894396901130676
Penerapan Standar Keselamatan Kerja,id,0.4494788348674774
Penerimaan Pembayaran,id,0.46517840027809143
Penerjemah Indonesia-chinese,id,0.204692542552948
Pengadaan Kebutuhan Kantor (atk & Operasional),id,0.45961982011795044
Pengajaran,id,0.7086631655693054
Pengajaran Dan Evaluasi,id,0.5424153208732605
Pengajaran Montessori,id,0.25219738483428955
Pengajaran Qur'an,id,0.3445820212364197
Pengalaman 2 Tahun Mengajar Anak Usia 2-12 Tahun,id,0.7703514099121094
Pengalaman Bekerja Di Asrama,id,0.5544630289077759
Pengalaman Di Bidang Hotel,id,0.3801456391811371
Pengalaman Fmcg,id,0.401309609413147
Pengalaman Horeka,id,0.5937438607215881
Pengalaman Kasir Rumah Sakit,id,0.5257987380027771
Pengalaman Mengajar,id,0.41305404901504517
Pengalaman Minimal 1 Tahun Diposisi Yang Sama,id,0.5908253788948059
Pengalaman Mixing Cat Untuk Sablon,id,0.45092839002609253
Pengalaman Pabrik,id,0.3638205826282501
Pengalaman Sales Koper Diutamakan,id,0.5144208669662476
Pengamanan,id,0.5311281085014343
Pengamanan Tambang,id,0.6022394299507141
Pengambilan foto,id,0.4914647042751312
Pengarsipan,id,0.7561395764350891
Pengarsipan Dokumen,id,0.44086721539497375
Pengaturan Emosi,id,0.5166227221488953
Pengaturan Lalu Lintas,id,0.4962797462940216
Pengaturan Sdm,id,0.5032081604003906
Pengawalan,id,0.4039367735385895
Pengawas,id,0.787074089050293
Pengawas Proyek,id,0.8382492661476135
Pengawasan Standar Resep Dan Sop Produksi,id,0.686257541179657
Pengeditan Box,id,0.48854130506515503
Pengelolaan & Perawatan Kendaraan,id,0.6957727074623108
Pengelolaan Alat Berat,id,0.6659610867500305
Pengelolaan Bahan,id,0.7355387806892395
Pengelolaan Data,id,0.6832280158996582
Pengelolaan Kebersihan Dapur,id,0.6989990472793579
Pengelolaan Komunitas,id,0.8461644649505615
Pengelolaan Limbah,id,0.7381623387336731
Pengelolaan Lingkungan,id,0.8302351236343384
Pengelolaan Mutu Dan Peningkatan Kualitas Layanan,id,0.7023898363113403
Pengelolaan Petty Cash,id,0.3913224935531616
Pengelolaan Sampah & Linen,id,0.4925423264503479
Pengelolaan Stok & Inventory Control,id,0.3117225766181946
Pengelolaan Tata Tertib Asrama,id,0.4233432114124298
Pengembangan Desain,id,0.8431038856506348
Pengembangan Karyawan,id,0.7471144199371338
Pengembangan Kurikulum,id,0.6351205110549927
Pengembangan Kurikulum Min 3 Tahun,id,0.7135783433914185
Pengembangan Merek,id,0.5495104789733887
Pengembangan Resep,id,0.858736515045166
Pengendalian Mutu,id,0.22323694825172424
Pengendalian Operasional Armada,id,0.2859649062156677
Pengetahuan Dasar Fisioterapi,id,0.4162319004535675
Pengetahuan Dasar Tentang Kopi,id,0.4990832805633545
Pengetahuan K3 & Regulasi Industri,id,0.5076586008071899
Pengetahuan P3k,id,0.8402659893035889
Pengetahuan Pariwisata Di Bali,id,0.6787422895431519
Pengetahuan Sparepart,id,0.2851710915565491
Pengetahuan Tentang Peraturan,id,0.5175098180770874
Penggunaan Alat Kebersihan,id,0.5215873122215271
Penggunaan Aplikasi Maps,id,0.9355905652046204
Penggunaan Tools Marketplace,id,0.4294511377811432
Pengolahan Data Keuangan,id,0.525547444820404
Pengolahan Data Menggunakan Microsoft Excel,id,0.5715497732162476
Pengolahan Dokumen,id,0.35712987184524536
Pengoperasian Alat Fisioterapi,id,0.271524578332901
Penguasaaan Teknologi Hr,id,0.7475311160087585
Penguasaan Kesehatan Lingkungan,id,0.9111874103546143
Penguasaan Materi,id,0.6298450231552124
Penguasaan Mengajar Online,id,0.5855803489685059
Penguasaan Platform Marketplac,id,0.33907121419906616
Penguasaan Produk,id,0.8136836290359497
Penguasaan Teknologi Pendidikan,id,0.7508270740509033
Pengujian Logam,id,0.46899816393852234
Pengurus Trucking,id,0.24531711637973785
Pengurusan Dokumen Operasional & Kendaraan,id,0.43860647082328796
Pengurusan Kontrak Karyawan,id,0.5649222731590271
Pengurusan Registrasi Dan Perizinan Produk,id,0.5728005170822144
Pengurusan Visa,id,0.509502649307251
Penjahit,id,0.34271949529647827
Penjamah Makanan,id,0.49057209491729736
Penjualan B2G,id,0.5483136773109436
Pentaho,id,0.17866966128349304
Penulisan Bahasa China,id,0.7761393785476685
Penulisan Penelitian Ilmiah,id,0.4206838011741638
Penulisan Tesis,id,0.7201057076454163
Penyabar,id,0.6391664147377014
Penyimpanan Data,id,0.48394644260406494
Penyolderan Dan Pengelasan,id,0.6982645988464355
Penyusunan Amdal,id,0.5785050988197327
Penyusunan Delivery Schedule,id,0.4666990041732788
Penyusunan Itp & Dokumentasi Kualitas,id,0.4808107316493988
Penyusunan Laporan Keuangan,id,0.813357412815094
Penyusunan Laporan Keuangan Sederhana (daily,id,0.5863012075424194
Penyusunan Laporan Pajak,id,0.5444380640983582
People Manajemen,id,0.4024505913257599
Perangkat Ict,id,0.70847487449646
Perangkat Keras Printer,id,0.7157559394836426
Peraturan Pasar Modal,id,0.30813068151474
Perawat Homecare,id,0.2727130949497223
Perawat Kamar Operasi,id,0.520517885684967
Perawat Kecantikan,id,0.6474394202232361
Perawat Lansia,id,0.567767322063446
Perawatan & Pemeliharaan Alat Laboratorium,id,0.6328205466270447
Perawatan Bangunan,id,0.47726693749427795
Perawatan Bayi,id,0.370138019323349
Perawatan Hewan Air,id,0.2966960668563843
Perawatan Kecantikan,id,0.5237273573875427
Perawatan Kendaraan,id,0.4403943419456482
Perawatan Sepatu,id,0.5107388496398926
Perbaikan Kompresor,id,0.48902490735054016
Perbaikan Mesin Produksi,id,0.8249697685241699
Perbaikan Pendingin,id,0.5944463610649109
Perbaikan Printer,id,0.45645102858543396
Percakapan Bahasa Inggris Dasar,id,0.9559553265571594
Percakapan Dasar Bahasa Inggris,id,0.9559553265571594
Percaya Diri,id,0.13336406648159027
Percaya diri,id,0.4199536144733429
Percetakan,id,0.6698172688484192
Perdagangan Internasional,id,0.42482250928878784
Perencanaan Produksi Massal,id,0.7495257258415222
Pergelolaan Konstruksi,id,0.5364817976951599
Perhitungan Hpp,id,0.45500272512435913
Perhitungan Komisi,id,0.6280719041824341
Perhitungan Volume Dan Analisa Harga Satuan,id,0.192173033952713
Perjanjian Bisnis,id,0.6651958227157593
Perkapalan,id,0.5730839371681213
Perkebunan Kelapa Sawit,id,0.34313106536865234
Pernah Bekerja Di Perusahaan Asuransi Kendaraan,id,0.7322093844413757
Pernah Bekerja Di Perusahaan Sepatu,id,0.8285862803459167
Pernah Bekerja Di Perusahaan Transportasi/rental/bengkel,id,0.5226981043815613
Pernah Mengajar Umur 3-6 Tahun,id,0.7316049933433533
Perpajakan,id,0.223488450050354
Pertanian,id,0.4239458441734314
Pertek,id,0.6488910913467407
Peryaratab Pengiriman Dengan Pemasok,id,0.4207421839237213
Peternak Telur,id,0.40864768624305725
Pimpinan Teknik,id,0.47024309635162354
Pinjaman Koperasi,id,0.46659719944000244
Piutang,id,0.4446515738964081
Planning Produksi,id,0.5503330826759338
Pramuniaga,id,0.17813611030578613
Presentasi,id,0.3308372497558594
Presentasi B2b,id,0.28567633032798767
Proaktif,id,0.3841770887374878
Product Development (pengembangan Produk),id,0.4434519112110138
Produk Knowledge,id,0.27470478415489197
Produksi Beton,id,0.8164344429969788
Produksi Cat,id,0.8134150505065918
Produksi Fnb,id,0.8370632529258728
Produksi Furniture,id,0.4065156579017639
Produksi Garmen,id,0.7713508009910583
Produksi Hijab,id,0.9125061631202698
Produksi Kabel,id,0.7705312967300415
Produksi Kemasan Kertas,id,0.8065993189811707
Produksi Kemasan Makanan,id,0.6976762413978577
Produksi Komik,id,0.8890491127967834
Produksi Kopi,id,0.8853438496589661
Produksi Manufaktur,id,0.7311882972717285
Produksi Pakaian,id,0.7349267601966858
Produksi Pkrt,id,0.8042652606964111
Produksi Precast,id,0.637372612953186
Produksi Roti,id,0.821431577205658
Produksi Sandal,id,0.7648981809616089
Produksi Tiang Pancang,id,0.7183471322059631
Produksi makanan,id,0.8305765986442566
Program Akuntansi,id,0.5379369258880615
Program/aplikasi Perpajakan Indonesia,id,0.7618545293807983
Program/aplikasi Perpajakan Indonesia (espt/unifikasi/eform),id,0.513042688369751
Promt Engginer,id,0.34161362051963806
Prospek Potensial Klien,id,0.16596944630146027
Prostodonsi,id,0.397217720746994
Proxmox (virtualisasi),id,0.45014405250549316
Proyek Infrastruktur,id,0.1959885060787201
Proyek Komersial,id,0.49557721614837646
Proyek Rumah Sakit,id,0.7931272387504578
Proyektor,id,0.23972691595554352
Psikologi Anak,id,0.6068288087844849
Psikoterapi,id,0.26296135783195496
Psikotes,id,0.13169722259044647
Punya Visi,id,0.590143620967865
Quality Control (qc) Produksi,id,0.39788955450057983
Quran Bersertifikasi,id,0.5663359761238098
Radio Komunikasi,id,0.5835884213447571
Ramah Anak,id,0.37113913893699646
Rancangan Anggaran Biaya Bangunan,id,0.5965179800987244
Rapih,id,0.26513421535491943
Rasa Bersyukur,id,0.44654008746147156
Rasa Memiliki,id,0.7444223165512085
Rasa Memiliki Sekolah,id,0.725331723690033
Regulasi Pertambangan,id,0.7035326361656189
Rekonsialisasi Ppn,id,0.37999656796455383
Rekonsiliasi Beban,id,0.2421879768371582
Rekonsiliasi Data,id,0.19710581004619598
Rekonsiliasi Fiskal,id,0.3627375662326813
Rekonsiliasi Piutang,id,0.5601316094398499
Rencana Anggaran Biaya,id,0.5682977437973022
Rencana Dan Strategis Dalam Rencana Kerja Dan Anggaran Yayasan (rkay),id,0.4229121506214142
Repair Sepatu / Tas,id,0.5123461484909058
Reparasi Tas Kulit,id,0.3502395451068878
Restoran Nusantara,id,0.248461052775383
Risiko Bisnis,id,0.3722275495529175
Royalitas,id,0.22831280529499054
Rpg,id,0.7584072351455688
Rpg As400,id,0.30140891671180725
Rumah Potong Ayam,id,0.5936213135719299
SAP PP,id,0.30946069955825806
SAP SD,id,0.5347049236297607
SDN,id,0.6533461213111877
SIM B1 Umum,id,0.3489032983779907
SMARTY,id,0.26225629448890686
SMK3,id,0.5875362753868103
SNI,id,0.598858654499054
Sales Lapangan,id,0.3099316656589508
Sales Penjualan,id,0.4142157733440399
Sanggup Bekerja Didalam Tekanan,id,0.2986968755722046
Sanggup Kerja Over Time,id,0.35931140184402466
Sap Pi,id,0.1761435866355896
Schematik Diagram Gardu Induk,id,0.23287230730056763
Sehat Dan Amanah,id,0.4359692633152008
Sehat Fisik Dan Jasmani,id,0.38987427949905396
Sejarah Indonesia,id,0.8292320370674133
Sejarah Peradaban Islam,id,0.6740461587905884
Semangat Bekerja,id,0.5391120910644531
Semangat Dalam Bekerja,id,0.7537302374839783
Semangat Kerja,id,0.3516579270362854
Senang Matematika,id,0.3457518219947815
Serius Bekerja,id,0.627672016620636
Serta Memiliki Kemampuan Memimpin Yang Mumpuni,id,0.6244109272956848
Sertifikasi Brevet A & B,id,0.2758450508117676
Sertifikasi Chrp,id,0.5877746939659119
Sertifikasi Confined Space Entry,id,0.20329736173152924
Sertifikasi Produk,id,0.8692204356193542
Sertifikat Hsk,id,0.3781316578388214
Sertifikat Kapal,id,0.32447144389152527
Sertifikat Pop,id,0.4705085754394531
Settingan Box,id,0.234583780169487
Siap Bekerja,id,0.813683807849884
Siap Bekerja Di Bawah Tekanan,id,0.6872459053993225
Siap Bekerja Dihari Sabtu,id,0.5466445684432983
Siap Bekerja Weekend,id,0.48024672269821167
Siap Lembur,id,0.31929975748062134
Siap Shift Malam,id,0.3345564603805542
Siklus Akuntansi,id,0.44741445779800415
Sim A Masih Aktif,id,0.609539806842804
Simplifikasi,id,0.8083735108375549
Sistem Informasi Rumah Sakit,id,0.7068257927894592
Sistem Listrik Industri,id,0.14921100437641144
Sistem Operasi,id,0.3356006443500519
Sketsa,id,0.4653620719909668
Smk-d3 Analis Kimia/teknik Kimia/teknik Industri,id,0.4176200330257416
Software Akuntansi,id,0.31305184960365295
Software Sambungan Baja,id,0.3195604085922241
Spesifikasi Tehnik,id,0.47402796149253845
Standar Keamanan Pangan,id,0.3782418966293335
Standar Nasional Indonesia,id,0.4902852177619934
Standarisasi Dan Setifikasi Bahan Baku,id,0.6609731316566467
Startegi Penjualan,id,0.3910781741142273
Sterilisasi & Kebersihan,id,0.5418545007705688
Stimulasi,id,0.2539845407009125
Stimulasi Perkembangan,id,0.6437244415283203
Struktur Organisasi,id,0.37176433205604553
Sudah Pernah Handle Wrap,id,0.3929380178451538
Taat Instruksi,id,0.43244507908821106
Taat Rambu Lalu Lintas,id,0.3233216106891632
Taggung Jawab,id,0.36389774084091187
Tahu Jalan Jakarta,id,0.6000097990036011
Tambak Kerapu,id,0.276071161031723
Tambak Udang,id,0.5729824304580688
Tambang,id,0.607342541217804
Tambang Minerba,id,0.5532724857330322
Tanggung Jawab,id,0.7137705087661743
Tanggung jawab,id,0.6347280144691467
Technical Knowledge Produksi,id,0.2873697280883789
Teknik Alat Kesehatan,id,0.8777751922607422
Teknik Elektro,id,0.35613322257995605
Teknik Elektro Arus Kuat,id,0.5312157869338989
Teknik Elektromedik,id,0.4525635242462158
Teknik Informatika,id,0.6944244503974915
Teknik Kapal,id,0.4231826066970825
Teknik Kopi,id,0.4207940995693207
Teknik Listrik,id,0.5263257026672363
Teknik Mesin,id,0.6653534173965454
Teknik Pembersihan,id,0.7751592993736267
Teknik Pemeliharaan Listri Truck,id,0.7974335551261902
Teknik Pertanian,id,0.6019043922424316
Teknik Terapi Yang Benar,id,0.4355161190032959
Teknisi,id,0.3761071562767029
Teknisi Gedung,id,0.4958774447441101
Teknisi Pemasangan,id,0.5236308574676514
